Epoch 0 | Loss: 5.1590 | Output: 'hfhfhfhfhfhfhfhfhfhfhfhfhfhfhf'
Epoch 29 | Loss: 4.9055 | Output: ' coso ,
E alo  So ano a aÔa a ala five Alhė Spia SSEsro, d a'
Epoch 30 | Loss: 4.9106 | Output: ' conto.
Pall E fõste

fursÔpo
Pell e Diro€ì alla fogliSo Súr'
Epoch 31 | Loss: 4.8964 | Output: ' conto.
Dell E Dill Eligli úno Sssonte coslle fagli, e alleC'
Epoch 32 | Loss: 4.8087 | Output: ' conto corto Snole €sstor i gnall’pa, e cose urmive finsi dì'
Epoch 33 | Loss: 4.7685 | Output: ' cono ell’a, e al eÄno erlia pontronniò, e core unno ell’a, '
Epoch 34 | Loss: 4.6991 | Output: ' deggiad licana pomorìle fivegimo=nto. i co ino Sinõi ìl’mhi'
Epoch 35 | Loss: 4.6362 | Output: ' gnanto fnronno del d alla funto,
l divmo =nanorì dicgliro
M'
Epoch 36 | Loss: 4.5994 | Output: ' deggiad lica Mlocannëi. e che norì plenter pallE Entorni Si'
Epoch 37 | Loss: 4.5733 | Output: ' cone ezcose elzali minto di granto potte Pirsni.
E grona.
E'
Epoch 38 | Loss: 4.5633 | Output: ' «noro €nono €i mi mosno,
E all’a
Palla funte.
E all’a
Palla'
Epoch 39 | Loss: 4.5710 | Output: ' gnai
b Dell eblla pimoninne. E all’ insei conto Signi.
E gr'
Epoch 40 | Loss: 4.5505 | Output: ' debfo €o divmo =nanori pocre.
i no fonte unota ll’ano Sil d'
Epoch 41 | Loss: 4.5315 | Output: ' gransEi cosÔri, e dmoso €igni.
E grona. Eb alla figlie
Darl'
Epoch 42 | Loss: 4.5178 | Output: ' gransE into €nsonse de chiÉchia pimosinnippotte
Pallar pall'
Epoch 43 | Loss: 4.5022 | Output: ' gransE into €note €ivebinte
 all’Elimor innipio ensono. de '
Epoch 44 | Loss: 4.4913 | Output: ' gransE illi granto €noli , a a gransE illi granto €noli , a'
Epoch 45 | Loss: 4.4851 | Output: ' gransE into €nole unnta.ld che che che che che che che che '
Epoch 46 | Loss: 4.4786 | Output: ' gransE into €Crotor€ibnotte contre
Sall’Eranto €nole uno de'
Epoch 47 | Loss: 4.5157 | Output: ' divani Sibnore
 alla funte uralSminnd inte movebmipib ischi'
Epoch 48 | Loss: 4.4927 | Output: ' divani Sibnore, e d’alla gna.
E all’a
Palla funte.
rall Eli'
Epoch 49 | Loss: 4.4748 | Output: ' divali Satto €igliSslirmi Énoto unntirs’insii canto ,
lte c'
Epoch 50 | Loss: 4.4611 | Output: ' divali Sinso €ll’arme, e al SÃra
Parra, e de che che che ch'
Epoch 51 | Loss: 4.4572 | Output: ' divali Satto €igli.
E fnto €nole zanto e
granno €all’Eliro '
Epoch 52 | Loss: 4.4521 | Output: ' divali Dind ive dil d dicad anchi divmo =nato unntirs’insii'
Epoch 53 | Loss: 4.4474 | Output: ' divali Dinto, e all’Enizo i costo,
E all’a
Palla funte.
ral'
Epoch 54 | Loss: 4.4486 | Output: ' divali Dinso,rta.
Pill Eronsi de gransE into il digno d’Sal'
Epoch 55 | Loss: 4.4438 | Output: ' «no no Sini i molldMantrei  nÃtorni Sinso €ll’arme, e al eÃ'
Epoch 56 | Loss: 4.4408 | Output: ' divali Dinto..
Mso Muso dill’ArÃ’alebire Mggore
 allcEited.'
Epoch 57 | Loss: 4.4390 | Output: ' «nè nora poto, e al eÃle Mcoàte Siveri mi fabllero morni,
e'
Epoch 58 | Loss: 4.4357 | Output: ' gransE iche cono ellzagnore. Elde Dave dell’all’Eliro Olima'
Epoch 59 | Loss: 4.4355 | Output: ' divali Dinto, e al eÃle Mcoàsob,
E a ro €o Sibnore
 allcEit'
Epoch 60 | Loss: 4.4316 | Output: ' «nè nora poto, e al eÃle Mcoàte Siveri mi fabllere mi iggia'
Epoch 61 | Loss: 4.4346 | Output: ' divali Dind ia
 pgra,
l dinse de core Mo €a Sarro €ibnorno '
Epoch 62 | Loss: 4.4313 | Output: ' «nè nore Mche che che che che che che che che che che che c'
Epoch 63 | Loss: 4.4325 | Output: ' divali Dinto, e al eÃle Mcoàsob,
ten Ei cora Oltiri divmo ='
Epoch 64 | Loss: 4.4309 | Output: ' «norche che che che che che che che che che che che che che'
Epoch 65 | Loss: 4.4316 | Output: ' «nè nora poto, e al eGgiadr€ina Smano, Ed alla funte.
rall '
Epoch 66 | Loss: 4.4266 | Output: ' «norsi SÃall’ESill’agro,
Pall’E ill’arsornore Mche che che '
Epoch 67 | Loss: 4.4251 | Output: ' «nè nore Mche che che che che che che che che che che che c'
Epoch 68 | Loss: 4.4249 | Output: ' «nè nore Mche che che che che che che che che che che che c'
Epoch 69 | Loss: 4.4236 | Output: ' «nè nore Mche che che che che che che che che che che che c'
Epoch 70 | Loss: 4.4236 | Output: ' «norche che che che che che che che che che che che che che'
Epoch 71 | Loss: 4.4254 | Output: ' «norche che che che che che che che che che che che che che'
Epoch 72 | Loss: 4.4260 | Output: '
Debra..
E a co 
EsÃil a gransE iche cono ellzagnorei zdEsoe'
Epoch 73 | Loss: 4.4229 | Output: ' «norsi SÃalle cus»bEle ura alllra
Dalla gna.
E all’a
Palla '
Epoch 74 | Loss: 4.4239 | Output: ' «norche che che che che che che che che che che che che che'
Epoch 75 | Loss: 4.4236 | Output: '
Debradro divmo =natorniMner del d alla funte.
rall Elicco 
'
Epoch 76 | Loss: 4.4238 | Output: ' divali Dind ia
 pgranto €nole uno dil d alla funte.
rall El'
Epoch 77 | Loss: 4.4216 | Output: '
Debra.ro €nõipo, edra €abro Sogno.
E crob ille gransE iche '
Epoch 78 | Loss: 4.4227 | Output: ' «norsi SÃalle cuo
gnaler pre El»dEl asl pio e cose uno dil '
Epoch 79 | Loss: 4.4217 | Output: ' «norche che che che che che che che che che che che che che'
Epoch 80 | Loss: 4.4216 | Output: ' divali Dindìi ne finsa descore Spii picce tonna potorindia '
Epoch 81 | Loss: 4.4203 | Output: '
Debra.ro €nõipo, edrēi, e d’all’Eliro Olterio €lla funte.
r'
Epoch 82 | Loss: 4.4193 | Output: '
Debradro dinso dì dia €i de gransE iche cono ell finseircap'
Epoch 83 | Loss: 4.4177 | Output: ' «norsi SÃalle cuo
goltrio, dell’aGne.
E all’a
Palla funte.
'
Epoch 84 | Loss: 4.4200 | Output: '
Debra.ro de gransE iche cono ell finsei canso,
e che che ch'
Epoch 85 | Loss: 4.4328 | Output: '
Dinna
farÃa Sall’Eizmhi conore di co d’illì che che che che'
Epoch 86 | Loss: 4.5199 | Output: ' cotrrippiSnolla gna.
E alla figli di granto €nsano.. e a fi'
Epoch 87 | Loss: 4.6385 | Output: '
DinlO
All’Elimor ilno So
ino Smino
Pe
Dicio MuntrontrÃinsno'
Epoch 88 | Loss: 4.7625 | Output: ' €lo«€i So frrio €i Deō ina Pil el dìsllio e lla. E coso ėSÃ'
Epoch 89 | Loss: 4.8314 | Output: ' cono elza fe esalĭ pocce Eronso al a SoverSS)i a Mlo a mtor'
Epoch 90 | Loss: 4.8818 | Output: ' corå El alla Dere e
 a rolla Dere e
 a rolla Dere e
 a roll'
Epoch 91 | Loss: 4.8112 | Output: ' conåre, e a go inne Sove Sota ival’moglia i mosloroå\del Sm'
Epoch 92 | Loss: 4.8143 | Output: ' dinÃo di po ne eo comono.
Ei poronSEi di me granto pobli e '
Epoch 93 | Loss: 4.7422 | Output: ' Satrni potte Moll ADill pgogno, e a gnano . a co €a onno Mo'
Epoch 94 | Loss: 4.6773 | Output: ' canto,
E Elha ca acole urmere MÃ d alla fa la faglie
Da nog'
Epoch 95 | Loss: 4.6396 | Output: ' de fo alze unorne phi allzEEtre
 all’Enigni di mo frmia pim'
Epoch 96 | Loss: 4.6239 | Output: ' cono e così dil d nole llmani ii me moni ipne Pho chia li g'
Epoch 97 | Loss: 4.6032 | Output: ' conågnete unnti.
M ro di De fonto M»ro e chi chialle gnoro,'
Epoch 98 | Loss: 4.5689 | Output: ' conÔgipoÏ
Phe ab ives il pinto,
E Elha a fatte €i nti mi al'
Epoch 99 | Loss: 4.5656 | Output: ' conëre di mo frmiri Mlh’ante. d crebri.
e che glimo
OlÃarSi'
Epoch 100 | Loss: 4.5372 | Output: ' conigiOdaval pinsei
Danno, e a gōalte canto.
E groa Puinsie'
Epoch 101 | Loss: 4.5302 | Output: ' conågiSe Mtorsi divani piche nogno,
E alla fivei mogno,
E a'
Epoch 102 | Loss: 4.5036 | Output: ' coni ebmia pimosinnipio ell’Ebinte All’Eliro Olimmei noēno.'
Epoch 103 | Loss: 4.4878 | Output: ' cone irmiva divani picchisonSAl argna,
tra polla core....
P'
Epoch 104 | Loss: 4.4773 | Output: ' «ina Olteruiēb ilse gnoro, e de core unmivelzali Sitto di c'
Epoch 105 | Loss: 4.4666 | Output: ' cone €une Move €abive Male Mare Mnora potoripmebtore
 alla '
Epoch 106 | Loss: 4.4646 | Output: ' «nognio
Carna,
E alla fivebEstin Olica Oloca
fimori minÃmim'
Epoch 107 | Loss: 4.4601 | Output: ' conågiSe Mtte unota ll’fipse d’alla funte Mralre «uto unota'
Epoch 108 | Loss: 4.4531 | Output: ' «imivi dell’apne fall’e
Pave Miva della potte unsÔante Mnez'
Epoch 109 | Loss: 4.4491 | Output: ' «nognie
A noglie Dive della poglie Dive della poglie Dive d'
Epoch 110 | Loss: 4.4391 | Output: ' «ibisse
Dici panto El nora potorippornorsei Sibnoter Sall’A'
Epoch 111 | Loss: 4.4369 | Output: ' «imivi dell’apne fall’EÏElte la faglie
DarnarraÏra Corna,
e'
Epoch 112 | Loss: 4.4319 | Output: ' «norno Sinso de gransE icona poÃse
Esanssi costore
Mab
E Er'
Epoch 113 | Loss: 4.4297 | Output: ' «norno Pera MStirno inna fatori, e de coso ,
E alla fivende'
Epoch 114 | Loss: 4.4270 | Output: ' «ib ri ci fanto Mnote unmivelzali Ono.le  divso divani Sicr'
Epoch 115 | Loss: 4.4231 | Output: ' «imivi dellcamiventrpi, e d’all’Eliro e
Dimi divmo =nate ur'
Epoch 116 | Loss: 4.4248 | Output: ' «imivi dellcamiventrpi, e de coso ,
E alla fivebEsïina Piss'
Epoch 117 | Loss: 4.4205 | Output: ' «imivi dell’Eliro Oldel pocse
l’a
DellEri mo nori poÃl’Olir'
Epoch 118 | Loss: 4.4182 | Output: ' «imivi dellcamiventrpi, e de coso ,
E all’ inse fnablìrapio'
Epoch 119 | Loss: 4.4203 | Output: ' «ib ri ci fanto Mnote unmivelzara fibno
Pe ri, e d’all’Elir'
Epoch 120 | Loss: 4.4204 | Output: ' «iē Ãi mi morïno,
E alla fivenèrcEsiins inl E gno, E all’ i'
Epoch 121 | Loss: 4.4183 | Output: ' «ib ri ci fanto Mnote unmivelzali Ono.le  dkco, e abro Mo S'
Epoch 122 | Loss: 4.4225 | Output: ' «imivi dellcamiventrpi, e de coso e
Dimi divmo =nate unale’'
Epoch 123 | Loss: 4.4191 | Output: ' «ib ri ci fanto Muro poll’Ol’Sno pobli Mo el pocse
lemivi d'
Epoch 124 | Loss: 4.4170 | Output: ' «ib ri ci fanto Muste lraln’Mire MlÃSa polla corereo €no di'
Epoch 125 | Loss: 4.4156 | Output: ' «iē i movinsii canove.
Ma S&ino Mal’a Dell’Eri'a  alla five'
Epoch 126 | Loss: 4.4130 | Output: ' «iē i movinsii canove.
Ma S&i a crona,
E alla fiveniMlir di'
Epoch 127 | Loss: 4.4120 | Output: ' «ib ri ci fanto Muro poll’Ol’ell’aGi’aruno €all’EDince Mceà'
Epoch 128 | Loss: 4.4100 | Output: ' «ib ri ci fanto Mnote unmivelzali fimove
Elimme tore
Canigi'
Epoch 129 | Loss: 4.4098 | Output: ' «iē i movinsii canove.
Ma S&ino Mal’a Dell’Eri'a  molte Sib'
Epoch 130 | Loss: 4.4091 | Output: ' «ib ri ci fanto Muste
Dicove debgrie  Elive
 alla fiverimmi'
Epoch 131 | Loss: 4.4087 | Output: ' «ib ri ci fanto Mnote unmivelte
Dive Eraggia
E ElÃa falla p'
Epoch 132 | Loss: 4.4088 | Output: ' «ib ri ci fanto Muste lraln’Mire Mlzessore Sibisse
Dice E d'
Epoch 133 | Loss: 4.4095 | Output: '
Dini O alle five delle che allmEni ìl mhi divmo =natorniMlì'
Epoch 134 | Loss: 4.4108 | Output: ' «ib ri ci fanto Muste
Dicove debgrie  Elzall Elzall Elzall '
Epoch 135 | Loss: 4.4103 | Output: ' «ib ri ci fanto Muro poll’Ol’ell’aGi’arïniCne fil piïori, d'
Epoch 136 | Loss: 4.4089 | Output: ' «ib ri ci fanto Mnote unmivelte
Dive delle che allmEni )e r'
Epoch 137 | Loss: 4.4065 | Output: ' «ib ri ci fanto Muste lralne Delzasa Suri, e de coso €icosi'
Epoch 138 | Loss: 4.4080 | Output: ' «ib ri ci fanto Muste lralne Della fiverimmi Tomro €ino i c'
Epoch 139 | Loss: 4.4054 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri minÉme,
'
Epoch 140 | Loss: 4.4055 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’EÏElte la faglie
Darna'
Epoch 141 | Loss: 4.4056 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri mibinorl'
Epoch 142 | Loss: 4.4056 | Output: ' «ib ri ci fanto Muste
DicĀorve,
E Elha carana.
E alla fiver'
Epoch 143 | Loss: 4.4067 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri mibinorl'
Epoch 144 | Loss: 4.4048 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri minÉme,
'
Epoch 145 | Loss: 4.4046 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri minÉme,
'
Epoch 146 | Loss: 4.4032 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri minÉme,
'
Epoch 147 | Loss: 4.4031 | Output: ' «ib ri ci fanto Muste lraln’Md’e all’Eizmor nettri mibinorl'
Epoch 148 | Loss: 4.4034 | Output: ' «ib ri ci fanl’EĖigli fra
Enti’ōi fagro,
Palla funte Mranse'
Epoch 149 | Loss: 4.4036 | Output: ' «ib ri ci fanl’Era al dinse de coro ell’Efibte divìle five '
Epoch 150 | Loss: 4.4036 | Output: ' «ib ri ci fanl’Era al dinse de corogniÉìi fo ntono, i a Dol'
Epoch 151 | Loss: 4.4044 | Output: ' «ib ri ci fanl’Era al dinse de coso €icosi de gransE icona '
Epoch 152 | Loss: 4.4052 | Output: ' «iē i movinsii canove,
e al e cono e
Deni e divono Sil diva'
Epoch 153 | Loss: 4.4188 | Output: ' «ib ri ci fanl’Era al dinse de coso €icome mose
Pasi O dil '
Epoch 154 | Loss: 4.4235 | Output: ' «iē i movinsii canove.
Mara untirobēicoì che chi conore de '
Epoch 155 | Loss: 4.4244 | Output: ' «ib ri ci fanl’Era al dinse de coverurii me
ficeĀ Soll’ADic'
Epoch 156 | Loss: 4.4239 | Output: ' «ib ri ci fanl’Era al dinse de chia ui no nobiro ) diche co'
Epoch 157 | Loss: 4.4191 | Output: ' «ib ri ci fanl’Era al dinse de coso €ignirso nogiiS i movin'
Epoch 158 | Loss: 4.4141 | Output: ' «ib ri ci fanl’EĖigli fra
gnanso. e cose uno.
Esall’a fÃror'
Epoch 159 | Loss: 4.4082 | Output: ' «ib ri ci fanl’E,b’etrsi.
Palla five
Ocomabina e caslle.
E '
Epoch 160 | Loss: 4.4053 | Output: ' «iē i movinsii canove., e d all’AÏ7el poll’Ol’ell’aGfelzEri'
Epoch 161 | Loss: 4.4035 | Output: ' «ib ri ci fanto uno
Solipi Cimove
Eotrri minÉme,
E alla fur'
Epoch 162 | Loss: 4.4016 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Sll’e
falla purkanssi dicc'
Epoch 163 | Loss: 4.4002 | Output: ' «iē i movinsii cantoq,
Esa
ra posne
Pro
Si mo zosÔi essos, '
Epoch 164 | Loss: 4.4013 | Output: ' «iē i movinsii cad’aschi divmo Énato urmia nognie
fi ca no,'
Epoch 165 | Loss: 4.3990 | Output: ' «ib ri ci fanl’Era al dinse de coso €icosi de gransE icoi i'
Epoch 166 | Loss: 4.3991 | Output: ' «iē i movinsii canove., e d all’AÏ7el poll’Ol’ell’aGi’ar no'
Epoch 167 | Loss: 4.3986 | Output: ' «iē i movinsii canove.
Ma Sa nobnète Olell’E ill’Arora Olti'
Epoch 168 | Loss: 4.3994 | Output: ' «iē i movinsii cad’aschi divmo Énato urmia nognie
fi ca no,'
Epoch 169 | Loss: 4.3993 | Output: ' «iē i movinsii cad’aschi divmo Énato urmia nognie
fi ca nor'
Epoch 170 | Loss: 4.4007 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla,re Mnora potoripposne'
Epoch 171 | Loss: 4.3993 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla,re Mnora potoripmi fa'
Epoch 172 | Loss: 4.3984 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla,re Mnora potori, i de'
Epoch 173 | Loss: 4.3978 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla, e d’all’El’Eli ro Én'
Epoch 174 | Loss: 4.3986 | Output: ' «iē i movino, Esronsa
Cosi, e al eGgire Posnore Mcoàso Etob'
Epoch 175 | Loss: 4.3990 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla,re Mnora potoripposne'
Epoch 176 | Loss: 4.3987 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Sll’e
falla pocl’ĖEti.ro a'
Epoch 177 | Loss: 4.3976 | Output: ' «iē i movino, Esronsa
Cosi, e al eGgire Posno
Pe fimi insii'
Epoch 178 | Loss: 4.3980 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Slla, e d’all’El’Eli ro Én'
Epoch 179 | Loss: 4.3979 | Output: ' «ib ri ci fanl’EĖigli fra
Enti’ōi fagro,
Palla funto el dic'
Epoch 180 | Loss: 4.3989 | Output: ' «ib ri ci fanl’EĖigli fra
Enti’ōi fagro,
Palla funte Mrante'
Epoch 181 | Loss: 4.3999 | Output: ' «ib ri ci fanl’EĖigli fogl’e,
E alla funto el dicco d’aro O'
Epoch 182 | Loss: 4.3990 | Output: ' «ib ri ci fanl’EĖigli fra
Enti’ōi fagro,
Palla funto el chi'
Epoch 183 | Loss: 4.4021 | Output: ' «ib ri ci fanl’Era al dinse de coso €icosi de gransE icoi i'
Epoch 184 | Loss: 4.4015 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Sll’e
falla pocl’ĖEtorsi d'
Epoch 185 | Loss: 4.4063 | Output: ' «ib ri ci fanl’E€i ovalte «i no isnito divani Dinso,rta not'
Epoch 186 | Loss: 4.4069 | Output: '
Dagggire Mll’All’Eriove debgrie i glėosl Sll’e
falla pocl’M'
Epoch 187 | Loss: 4.4030 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Sll’e
Della ancoroCne Cole'
Epoch 188 | Loss: 4.4012 | Output: ' «ib ri ci fanl’EĖigli fra
Velia  Sll’e
Della fdrognio
Ci ma'
Epoch 189 | Loss: 4.4017 | Output: ' «ib ri ci fanl’E€i ovalte «iveri mi fabro.,
A EsÃo,r AGiori'
Epoch 190 | Loss: 4.4015 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne find ive dell’apne fal'
Epoch 191 | Loss: 4.3973 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 192 | Loss: 4.3964 | Output: ' «ib ra ciso e
Dimivi dellcap8ib, e d all’AÏ7el poll’Ol’ell’'
Epoch 193 | Loss: 4.3962 | Output: ' «ib ri ci fanl’E€i ovalte «i no isndAlÃ’ana pocorove
Dignaâ'
Epoch 194 | Loss: 4.3964 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 195 | Loss: 4.3954 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne find ive dell’apne fal'
Epoch 196 | Loss: 4.3933 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 197 | Loss: 4.3939 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 198 | Loss: 4.3929 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne find ive dell’an3Mrhe '
Epoch 199 | Loss: 4.3930 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne find ive dell’apne fal'
Epoch 200 | Loss: 4.3930 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 201 | Loss: 4.3928 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 202 | Loss: 4.3925 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 203 | Loss: 4.3926 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de granto Cnol’e'
Epoch 204 | Loss: 4.3939 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 205 | Loss: 4.3932 | Output: ' «ib ri ci fanl’E€i a Doche cono e
Deni e divìsi d all’AÏ7el'
Epoch 206 | Loss: 4.3920 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de gransE icoi i'
Epoch 207 | Loss: 4.3921 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de granto Cnol’e'
Epoch 208 | Loss: 4.3934 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne find ive dell’apne fal'
Epoch 209 | Loss: 4.3930 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de granto Cnol’e'
Epoch 210 | Loss: 4.3931 | Output: ' «ib ri ci fanl’E€i ovalte «i no isne finsi de granto Cnol’e'
Epoch 211 | Loss: 4.3946 | Output: ' «iē di mo nori poÃle comere
te ia cognie Ci mi, e al eüle M'
Epoch 212 | Loss: 4.3943 | Output: ' «ib ri ci fanl’E€i a Doche cono e
Deni e divìse divìse divì'
Epoch 213 | Loss: 4.3933 | Output: ' «ib ri ci fanl’E€i a Doche cono e
Deni e divìsi d all’AÏ7el'
Epoch 214 | Loss: 4.3928 | Output: ' «ib ri ci fanl’E€i a Doche cono e
Deni e divìsi d all’AÏ7el'
Epoch 215 | Loss: 4.3927 | Output: ' «i mo zoso Olte io ntina frabrot(pinori,
Palla funto el can'
Epoch 216 | Loss: 4.3929 | Output: ' «i mo zoso
Olhi €o mobno, e al eüle Mcoàso Cosii Cablcelta '
Epoch 217 | Loss: 4.3927 | Output: ' «i mo zoso
Oo ili insii cad’aule Mare Mnezsezra, e d’all’El'
Epoch 218 | Loss: 4.3929 | Output: ' «ib ri ci fanl’E€i a Doll’e che che che che che che che che'
Epoch 219 | Loss: 4.3953 | Output: ' «i mo zoso
Oo ili insii cad’aule Maso unorai olla pocl’Creb'
Epoch 220 | Loss: 4.3981 | Output: ' «i mo zoso Olima i misso,le Enrensa d’rano, Ed alla fume, e'
Epoch 221 | Loss: 4.3985 | Output: ' «ib ri ci fanl’E€i a Doche cono e
Deni e divìsi d all’AÏ7el'
Epoch 222 | Loss: 4.3962 | Output: ' «i mo zoso Olimmei cimove
Eo gra allorui Smignirro divini D'
Epoch 223 | Loss: 4.3966 | Output: ' «i mo zoso Olimmei cimove
Eo gra allorui Smignirro divini D'
Epoch 224 | Loss: 4.3934 | Output: ' «ib ri ci fanl’EĖi a Doll’e debro €ll’Eliora cobindie caråg'
Epoch 225 | Loss: 4.3927 | Output: ' «i mo zoso Olimpii mentore
Dagra,.à e Qoverio Cliccordi inm'
Epoch 226 | Loss: 4.3911 | Output: ' «ib ri ci fanl’E€i a Doll’e che che che che che che che che'
Epoch 227 | Loss: 4.3906 | Output: ' «i mo zoso
Oo il pignia
gi no isne finsii cad’aule Maso uno'
Epoch 228 | Loss: 4.3910 | Output: ' «i mo zoso
Oo ili insii cad’aule Maso unorai oll’ECiol  gli'
Epoch 229 | Loss: 4.3908 | Output: ' «i mo zoso
O EsÃoll EDill’E iol Arrorio Cdàna,
e al eüle Mc'
Epoch 230 | Loss: 4.3926 | Output: ' «i mo zoso
Olhi €o mobno, e a
Derupie ivellMmi e
Cro,gì axl'
Epoch 231 | Loss: 4.3921 | Output: ' «i mo zoso
O EsÃoll EDill’E iol Arrorio Cdàna,
e al eüle Mc'
Epoch 232 | Loss: 4.3910 | Output: ' «i mo zoso
Oo ili insii cad’aule Maso unorai Dimovi de gran'
Epoch 233 | Loss: 4.3913 | Output: ' «i mo zoso
O EsÃoll EDill’E iol Arrorio Cdàna,
e al eüle fi'
Epoch 234 | Loss: 4.3905 | Output: ' «i mo zoso
Oo ili insii cad’aule Maso unorai Dimovi de gran'
Epoch 235 | Loss: 4.3906 | Output: ' «i mo zoso
O EsÃoll EDill’E iol Arrorio Cdàna,
e al eüle fi'
Epoch 236 | Loss: 4.3916 | Output: ' «i mo zoso
Oo ili insii cad’aule Maso unorai oll’ECiol  gli'
Epoch 237 | Loss: 4.5401 | Output: ' Crona,
E  nosoro dinno entre dive
Canranra
Cakno,
E alle Di'
Epoch 238 | Loss: 4.7699 | Output: ' Dogro, o di il dì diō 
Olsere co €rona PosseCnorÃiS conto i'
Epoch 239 | Loss: 4.7731 | Output: ' «ntrnio €i d Oloro
Olimdi  di mui minto €ssÃi, e che che ch'
Epoch 240 | Loss: 4.7680 | Output: ' Cnorno.
So nore Ollmdi  divmi SliÔne ins Olla POreÏ
Palla f'
Epoch 241 | Loss: 4.7324 | Output: ' Cnorno.
Esall’a dì chia i  dalle che Susno, e a go reCia Ci'
Epoch 242 | Loss: 4.7364 | Output: ' Cnotno
Cole MrÃornornerzind Cnoto,
E all’ Crol’e
terÃi nta '
Epoch 243 | Loss: 4.7013 | Output: ' de fi e
Mghia l poro, e a Cosse,
E all’a Coste
Paster Canto'
Epoch 244 | Loss: 4.6277 | Output: ' dell’Anre, e d’onte Cirsne
Dico e Elicona poto. E Elha a fa'
Epoch 245 | Loss: 4.6025 | Output: '
Pal Esinci Scalto ne ri, i do grio i mornore Cli Dindì
glia'
Epoch 246 | Loss: 4.5825 | Output: '
Canra
Pasror d alla furo, e di mo nori pomosinSipona gri pÃ'
Epoch 247 | Loss: 4.5504 | Output: '
CanranSal a gnanori po«le livere di Doverden di ne finci di'
Epoch 248 | Loss: 4.5216 | Output: '
Canranra.., da DeraCanta,re a granoCio dell’Ali a Cossa,
E '
Epoch 249 | Loss: 4.5090 | Output: ' Cnorno, e a g€ano. E all’ ContriondAll’anore Cnorno, e a g€'
Epoch 250 | Loss: 4.4879 | Output: '
Dimi divmo rnÃiS i movinsii cimosi
Canto,
E alla fivendel d'
Epoch 251 | Loss: 4.4772 | Output: '
DankCi canto,
E alla five
Canra, e Mlse €nornio di no finsi'
Epoch 252 | Loss: 4.4722 | Output: ' conåre.
l cror,
E dissi dsall panto 
Csrice
Mise divina Din'
Epoch 253 | Loss: 4.4526 | Output: '
gnora
. cio pinti €lignio
« coso
, a a granse Cose
Pere e
D'
Epoch 254 | Loss: 4.4428 | Output: '
Canrai pimosinnippotorui, e che allmEni ,
E alla funto Cral'
Epoch 255 | Loss: 4.4580 | Output: '
gnina posïi Corno,
E alla faglie
Daglia piNosentre di «QEro'
Epoch 256 | Loss: 4.4331 | Output: '
Canra,
e core unni elzali e
fino Conti pocre licono «insi d'
Epoch 257 | Loss: 4.4237 | Output: '
Canra
Calla core
Ca
Dalla funto Crale, d’ero Cntta
rmmia «i'
Epoch 258 | Loss: 4.4192 | Output: '
gnina pno issii cid’ablQa a crona,
E alla fivenarmi Slimo, '
Epoch 259 | Loss: 4.4126 | Output: '
Canra
CabDincii cimono
Cimi Cle ggio pimo, ese
!a ica
fmura'
Epoch 260 | Loss: 4.4117 | Output: '
Canra,
e cose uno.
Esanto Cosliro Clìtanuve
